model,price,transmission,mileage,fuelType,age,engineSize
 Focus,10495,Manual,29620,Diesel,4,1.14
 Focus,10495,Semi-Auto,18230,Diesel,6,1.14
 Focus,10495,Manual,15000,Petrol,5,1
 Focus,10495,Manual,27820,Petrol,4,1
 Focus,10495,Manual,24461,Petrol,5,1
 Focus,10495,Manual,13000,Petrol,4,1
 Focus,10495,Manual,8311,Diesel,5,1.14
 Focus,10495,Manual,37000,Diesel,4,1.14
 Focus,10491,Manual,30370,Petrol,3,1
 Focus,10491,Manual,15245,Petrol,4,1
 Focus,10491,Manual,29300,Diesel,4,1.14
 Focus,10491,Manual,30970,Diesel,5,1.14
 Focus,10491,Manual,23968,Petrol,3,1
 Focus,10491,Semi-Auto,13500,Petrol,5,1.17
 Focus,10491,Manual,23273,Diesel,4,1.14
 Focus,10490,Semi-Auto,47018,Petrol,4,1
 Focus,10490,Manual,21044,Petrol,4,1
 Focus,10490,Manual,14576,Petrol,4,1
 Focus,10490,Manual,28310,Petrol,4,1
 Focus,10490,Manual,15392,Petrol,6,1
 Focus,10490,Manual,10974,Petrol,6,1
 Focus,10490,Manual,34000,Diesel,4,1.26
 Focus,10490,Manual,50000,Diesel,6,1.26
 Focus,10490,Manual,29000,Diesel,4,1.14
 Focus,10489,Manual,24121,Petrol,5,1
 Focus,10489,Automatic,12416,Petrol,5,1
 Focus,10489,Manual,3960,Petrol,4,1
 Focus,10483,Manual,25000,Diesel,4,1.14
 Focus,10482,Manual,10500,Petrol,5,1
 Focus,10480,Manual,30526,Diesel,4,1.14
 Focus,10479,Manual,33446,Diesel,4,1.14
 Focus,10468,Manual,13076,Petrol,4,1
 Focus,10465,Manual,16000,Petrol,4,1
 Focus,10460,Manual,40412,Diesel,4,1.14
 Focus,10450,Manual,29254,Petrol,4,1
 Focus,10450,Manual,15267,Petrol,4,1
 Focus,10420,Manual,18913,Petrol,5,1
 Focus,10420,Manual,39039,Diesel,4,1.14
 Focus,10417,Automatic,11990,Petrol,5,1
 Focus,10400,Manual,13275,Petrol,4,1
 Focus,10400,Manual,7845,Diesel,4,1.14
 Focus,10400,Manual,24800,Diesel,5,1.14
 Focus,10400,Manual,21060,Diesel,4,1.14
 Focus,10400,Manual,25400,Diesel,4,1.14
 Focus,10399,Manual,38697,Petrol,4,1
 Focus,10395,Manual,18636,Petrol,4,1
 Focus,10391,Manual,33589,Diesel,5,1.14
 Focus,10391,Manual,35877,Diesel,4,1.14
 Focus,10390,Manual,16122,Petrol,4,1
 Focus,10390,Manual,30261,Diesel,4,1.14
 Focus,10390,Manual,31589,Diesel,5,1.14
 Focus,10390,Semi-Auto,13655,Petrol,6,1.17
 Focus,10380,Manual,22945,Petrol,4,1
 Focus,10350,Manual,37920,Diesel,4,1.14
 Focus,10350,Manual,19508,Diesel,5,1.14
 Focus,10350,Manual,32299,Diesel,4,1.14
 Focus,10345,Manual,31913,Diesel,4,1.14
 Focus,10340,Manual,31767,Petrol,4,1
 Focus,10337,Manual,23126,Diesel,5,1.14
 Focus,10302,Manual,75359,Petrol,7,1.26
 Focus,10300,Manual,45773,Petrol,3,1
 Focus,10300,Manual,21117,Petrol,5,1
 Focus,10300,Manual,23260,Diesel,5,1.14
 Focus,10300,Manual,27871,Diesel,4,1.14
 Focus,10300,Manual,14896,Diesel,5,1.14
 Focus,10300,Manual,51186,Petrol,4,1.14
 Focus,10299,Manual,30806,Diesel,4,1.14
 Focus,10299,Automatic,38286,Diesel,6,1.26
 Focus,10299,Manual,17507,Diesel,5,1.14
 Focus,10298,Manual,15510,Diesel,5,1.14
 Focus,10298,Manual,34211,Petrol,5,1
 Focus,10298,Manual,20536,Petrol,4,1
 Focus,10298,Manual,23562,Petrol,4,1
 Focus,10297,Automatic,10442,Petrol,5,1
 Focus,10295,Manual,33946,Petrol,3,1
 Focus,10295,Manual,22711,Petrol,3,1
 Focus,10295,Manual,38113,Diesel,5,1.14
 Focus,10295,Manual,23742,Diesel,6,1.14
 Focus,10295,Manual,46713,Petrol,4,1
 Focus,10295,Manual,19000,Petrol,4,1
 Focus,10291,Manual,25957,Diesel,5,1.14
 Focus,10291,Semi-Auto,21156,Petrol,5,1
 Focus,10290,Automatic,19816,Petrol,5,1
 Focus,10289,Manual,20254,Diesel,4,1.14
 Focus,10280,Manual,12257,Diesel,4,1.14
 Focus,10270,Manual,18653,Diesel,6,1.14
 Focus,10261,Manual,21687,Diesel,6,1.14
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,23256,Petrol,5,1.14
 Focus,10250,Manual,18421,Petrol,4,1
 Focus,10250,Manual,53457,Diesel,4,1.14
 Focus,10250,Manual,30086,Diesel,5,1.14
 Focus,10250,Manual,24659,Diesel,4,1.14
 Focus,10250,Manual,14950,Petrol,4,1
 Focus,10250,Manual,16000,Diesel,4,1.14
 Focus,10250,Semi-Auto,29719,Petrol,4,1.17
 Focus,10250,Manual,28825,Petrol,4,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Automatic,29320,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10250,Manual,29705,Petrol,5,1
 Focus,10240,Manual,32501,Petrol,3,1
 Focus,10210,Manual,21018,Diesel,5,1.14
 Focus,10200,Manual,19450,Petrol,3,1
 Focus,10200,Manual,31586,Diesel,4,1.14
 Focus,10200,Manual,13219,Diesel,4,1.14
 Focus,10200,Manual,29805,Petrol,4,1
 Focus,10200,Manual,43234,Diesel,4,1.14
 Focus,10200,Manual,12427,Petrol,5,1
 Focus,10200,Manual,27912,Diesel,4,1.14
 Focus,10195,Manual,32176,Petrol,3,1
 Focus,10190,Manual,18560,Diesel,5,1.14
 Focus,10189,Manual,36347,Petrol,3,1
 Focus,10185,Automatic,53717,Diesel,5,1.26
 Focus,10178,Manual,19325,Diesel,4,1.14
 Focus,10170,Manual,36563,Petrol,5,1
 Focus,10170,Manual,42903,Diesel,4,1.14
 Focus,10150,Manual,18291,Petrol,4,1
 Focus,10150,Manual,29301,Diesel,4,1.14
 Focus,10142,Manual,31500,Diesel,5,1.14
 Focus,10141,Manual,42792,Diesel,5,1.26
 Focus,10100,Manual,20800,Diesel,4,1.14
 Focus,10100,Manual,38638,Diesel,5,1.14
 Focus,10099,Manual,28099,Diesel,4,1.14
 Focus,10080,Manual,12376,Petrol,5,1
 Focus,10061,Manual,25544,Diesel,5,1.14
 Focus,10057,Manual,15019,Petrol,4,1
 Focus,10050,Manual,36789,Diesel,4,1.14
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,27353,Petrol,4,1
 Focus,10000,Manual,39417,Diesel,5,1.14
 Focus,10000,Manual,49904,Diesel,4,1.14
 Focus,10000,Manual,27097,Diesel,6,1.14
 Focus,10000,Manual,9012,Petrol,5,1
 Focus,10000,Manual,20533,Petrol,4,1
 Focus,10000,Manual,29888,Diesel,4,1.14
 Focus,10000,Manual,24670,Diesel,4,1.14
 Focus,10000,Manual,16330,Petrol,4,1
 Focus,10000,Manual,26828,Petrol,4,1
 Focus,10000,Manual,24951,Diesel,4,1.14
 Focus,10000,Manual,34297,Diesel,5,1.14
 Focus,10000,Manual,17753,Petrol,4,1
 Focus,10000,Manual,24951,Diesel,4,1.14
 Focus,10000,Manual,28935,Diesel,4,1.14
 Focus,10000,Manual,6679,Petrol,5,1
 Focus,10000,Manual,22000,Diesel,4,1.14
 Focus,10000,Manual,30000,Diesel,4,1.14
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19498,Diesel,6,1.14
 Focus,10000,Manual,46008,Diesel,5,1.14
 Focus,10000,Manual,18896,Diesel,6,1.14
 Focus,10000,Manual,26488,Diesel,4,1.14
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,30208,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,48141,Petrol,3,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,14790,Petrol,4,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,10000,Manual,19785,Petrol,5,1
 Focus,9999,Manual,7010,Diesel,6,1.17
 Focus,9999,Manual,27977,Diesel,5,1.14
 Focus,9999,Manual,47311,Diesel,4,1.14
 Focus,9999,Manual,42315,Petrol,5,1
 Focus,9999,Manual,20613,Petrol,4,1
 Focus,9999,Manual,29391,Diesel,6,1.14
 Focus,9999,Manual,29389,Diesel,6,1.14
 Focus,9999,Manual,70348,Diesel,4,1.14
 Focus,9999,Manual,23325,Petrol,5,1
 Focus,9999,Manual,53112,Diesel,4,1.14
 Focus,9999,Manual,35293,Diesel,4,1.14
 Focus,9999,Manual,18000,Diesel,5,1.14
 Focus,9999,Manual,16000,Petrol,5,1
 Focus,9999,Manual,27343,Diesel,5,1.14
 Focus,9999,Automatic,39198,Diesel,4,1.14
 Focus,9999,Manual,13946,Diesel,6,1.14
 Focus,9999,Manual,17907,Diesel,5,1.14
 Focus,9998,Manual,26399,Diesel,5,1.14
 Focus,9998,Manual,22001,Petrol,4,1
 Focus,9998,Semi-Auto,32384,Petrol,4,1
 Focus,9998,Manual,28761,Petrol,4,1
 Focus,9998,Manual,13861,Petrol,4,1
 Focus,9998,Manual,27193,Diesel,5,1.14
 Focus,9998,Manual,3155,Petrol,5,1
 Focus,9998,Manual,21243,Petrol,5,1
 Focus,9998,Manual,28761,Diesel,4,1.14
 Focus,9998,Manual,27014,Petrol,4,1
 Focus,9998,Manual,28534,Diesel,4,1.14
 Focus,9998,Manual,46011,Diesel,4,1.14
 Focus,9998,Manual,30605,Diesel,4,1.14
 Focus,9998,Manual,37583,Petrol,4,1
 Focus,9998,Manual,34025,Petrol,4,1
 Focus,9998,Manual,51382,Petrol,8,1.26
 Focus,9997,Manual,30085,Diesel,5,1.14
 Focus,9997,Manual,29942,Petrol,4,1
 Focus,9997,Manual,34606,Petrol,4,1
 Focus,9995,Manual,39414,Diesel,4,1.14
 Focus,9995,Manual,20102,Petrol,4,1
 Focus,9995,Manual,30387,Petrol,4,1
 Focus,9995,Manual,52132,Diesel,4,1.14
 Focus,9995,Manual,30363,Petrol,4,1
 Focus,9995,Manual,30091,Diesel,4,1.14
 Focus,9995,Manual,14716,Petrol,4,1
 Focus,9995,Manual,7905,Diesel,5,1.14
 Focus,9995,Manual,35286,Diesel,5,1.14
 Focus,9995,Manual,32187,Petrol,4,1
 Focus,9995,Manual,33083,Petrol,4,1
 Focus,9995,Manual,34040,Diesel,4,1.14
 Focus,9995,Manual,37774,Diesel,5,1.14
 Focus,9995,Manual,24664,Petrol,5,1
 Focus,9995,Manual,51000,Diesel,4,1.14
 Focus,9995,Manual,48000,Diesel,5,1.14
 Focus,9995,Manual,22000,Petrol,6,1
 Focus,9991,Manual,28351,Diesel,6,1.14
 Focus,9991,Manual,19907,Petrol,4,1
 Focus,9991,Manual,21755,Petrol,4,1
 Focus,9991,Manual,47477,Diesel,5,1.14
 Focus,9991,Manual,22409,Petrol,4,1
 Focus,9991,Manual,43588,Diesel,4,1.14
 Focus,9990,Manual,51097,Petrol,8,1.26
 Focus,9990,Manual,14205,Petrol,4,1
 Focus,9990,Manual,59407,Petrol,5,1
 Focus,9990,Semi-Auto,32618,Diesel,5,1.14
 Focus,9990,Manual,25000,Diesel,5,1.14
 Focus,9990,Manual,14776,Petrol,5,1
 Focus,9990,Manual,42500,Diesel,4,1.14
 Focus,9990,Automatic,23700,Petrol,5,1.17
 Focus,9989,Manual,31856,Petrol,4,1
 Focus,9989,Manual,16299,Diesel,4,1.14
 Focus,9980,Manual,27700,Petrol,4,1
 Focus,9980,Manual,51198,Diesel,3,1.14
 Focus,9980,Semi-Auto,29927,Diesel,4,1.14
 Focus,9980,Manual,32551,Diesel,5,1.14
 Focus,9975,Manual,37166,Petrol,4,1
 Focus,9950,Manual,19223,Petrol,3,1
 Focus,9950,Manual,36590,Petrol,4,1
 Focus,9940,Manual,25887,Diesel,4,1.14
 Focus,9933,Automatic,16186,Petrol,6,1.17
 Focus,9920,Automatic,49031,Petrol,4,1.14
 Focus,9920,Manual,34894,Petrol,5,1
 Focus,9910,Manual,56798,Diesel,5,1.14
 Focus,9910,Manual,32316,Petrol,5,1
 Focus,9900,Automatic,31821,Petrol,4,1
 Focus,9900,Manual,21492,Petrol,4,1
 Focus,9900,Manual,26345,Petrol,4,1
 Focus,9900,Manual,35452,Diesel,4,1.14
 Focus,9900,Manual,18139,Petrol,5,1
 Focus,9899,Manual,13234,Diesel,6,1.17
 Focus,9899,Manual,33228,Petrol,5,1
 Focus,9897,Manual,35199,Petrol,5,1
 Focus,9891,Manual,24065,Petrol,4,1
 Focus,9891,Manual,64470,Petrol,8,1.26
 Focus,9890,Manual,20058,Diesel,5,1.14
 Focus,9890,Semi-Auto,39900,Diesel,4,1.14
 Focus,9880,Semi-Auto,13370,Petrol,6,1.17
 Focus,9870,Manual,23699,Petrol,4,1
 Focus,9860,Manual,47267,Diesel,4,1.14
 Focus,9850,Manual,20764,Diesel,5,1.14
 Focus,9830,Manual,26340,Petrol,4,1
 Focus,9800,Manual,33629,Diesel,4,1.14
 Focus,9800,Manual,29188,Diesel,6,1.17
 Focus,9800,Manual,27861,Petrol,5,1
 Focus,9800,Manual,44162,Diesel,5,1.26
 Focus,9800,Manual,20498,Petrol,6,1
 Focus,9800,Manual,40166,Petrol,4,1
 Focus,9799,Manual,22333,Diesel,5,1.14
 Focus,9799,Manual,28024,Diesel,6,1.14
 Focus,9799,Manual,54750,Petrol,9,1.26
 Focus,9798,Manual,39763,Diesel,4,1.14
 Focus,9798,Manual,18733,Diesel,6,1.14
 Focus,9798,Manual,32160,Petrol,4,1
 Focus,9797,Manual,25286,Diesel,5,1.14
 Focus,9795,Manual,19993,Petrol,4,1
 Focus,9795,Semi-Auto,31100,Petrol,4,1
 Focus,9791,Semi-Auto,33821,Petrol,6,1.17
 Focus,9790,Manual,34006,Diesel,5,1.14
 Focus,9790,Manual,23000,Petrol,4,0
 Focus,9780,Manual,33432,Diesel,4,1.14
 Focus,9780,Manual,41151,Diesel,5,1.14
 Focus,9774,Manual,26437,Petrol,4,1
 Focus,9750,Manual,39236,Petrol,5,1
 Focus,9750,Manual,22850,Petrol,4,1
 Focus,9750,Manual,29266,Petrol,4,1
 Focus,9750,Manual,15354,Petrol,4,1
 Focus,9740,Manual,40828,Diesel,4,1.14
 Focus,9730,Manual,48425,Petrol,8,1.26
 Focus,9725,Manual,18291,Diesel,4,1.14
 Focus,9710,Manual,14661,Petrol,5,1
 Focus,9700,Manual,42956,Petrol,4,1
 Focus,9700,Manual,42741,Diesel,6,1.14
 Focus,9700,Manual,10190,Petrol,4,1
 Focus,9699,Manual,13480,Petrol,5,1
 Focus,9699,Manual,47843,Petrol,4,1
 Focus,9699,Manual,23183,Petrol,4,1
 Focus,9699,Manual,42330,Diesel,5,1.14
 Focus,9698,Manual,20786,Petrol,5,1
 Focus,9698,Manual,13391,Petrol,6,1
 Focus,9698,Manual,30149,Diesel,6,1.14
 Focus,9698,Manual,23764,Petrol,4,1
 Focus,9698,Manual,28648,Diesel,5,1.14
 Focus,9698,Manual,34371,Diesel,4,1.14
 Focus,9698,Manual,42148,Petrol,4,1
 Focus,9698,Manual,23243,Diesel,5,1.14
 Focus,9695,Manual,35483,Petrol,4,1
 Focus,9691,Manual,17915,Petrol,5,1
 Focus,9690,Manual,46176,Diesel,5,1.14
 Focus,9690,Manual,27708,Petrol,5,1
 Focus,9689,Manual,31432,Petrol,5,1
 Focus,9677,Manual,30088,Diesel,5,1.14
 Focus,9675,Manual,33173,Petrol,4,1
 Focus,9659,Manual,22887,Petrol,4,1
 Focus,9657,Automatic,9281,Petrol,6,1.17
 Focus,9650,Manual,25000,Petrol,6,1.14
 Focus,9650,Semi-Auto,44368,Diesel,5,1.14
 Focus,9650,Manual,27000,Petrol,4,1
 Focus,9650,Manual,23300,Petrol,4,1
 Focus,9640,Manual,24920,Diesel,5,1.14
 Focus,9620,Automatic,25668,Petrol,4,1
 Focus,9610,Manual,50332,Petrol,6,1.14
 Focus,9600,Manual,50689,Diesel,4,1.14
 Focus,9600,Manual,27036,Diesel,5,1.14
 Focus,9600,Manual,28258,Diesel,6,1.14
 Focus,9599,Manual,25625,Diesel,5,1.14
 Focus,9598,Manual,20340,Diesel,5,1.14
 Focus,9598,Manual,29577,Diesel,6,1.17
 Focus,9595,Automatic,49773,Petrol,4,1
 Focus,9595,Manual,40000,Diesel,5,1.14
 Focus,9590,Manual,36342,Petrol,5,1
 Focus,9590,Manual,36342,Petrol,5,1
 Focus,9552,Manual,32963,Diesel,5,1.14
 Focus,9551,Manual,49311,Diesel,4,1.14
 Focus,9550,Manual,28414,Diesel,4,1.14
 Focus,9545,Automatic,33190,Diesel,5,1.14
 Focus,9539,Manual,13101,Petrol,5,1
 Focus,9511,Manual,19276,Petrol,5,1
 Focus,9500,Automatic,30292,Petrol,6,1.17
 Focus,9500,Manual,15344,Petrol,4,1
 Focus,9500,Manual,25887,Diesel,4,1.14
 Focus,9500,Manual,21861,Diesel,4,1.14
 Focus,9500,Manual,39382,Petrol,4,1
 Focus,9500,Manual,40096,Diesel,4,1.14
 Focus,9500,Manual,46000,Diesel,5,1.14
 Focus,9500,Manual,33496,Diesel,6,1.14
 Focus,9500,Manual,20907,Petrol,6,1
 Focus,9500,Manual,32245,Petrol,6,1
 Focus,9499,Manual,41200,Petrol,6,1
 Focus,9499,Manual,35529,Petrol,5,1
 Focus,9499,Manual,29299,Diesel,5,1.14
 Focus,9499,Manual,32113,Diesel,5,1.14
 Focus,9499,Manual,55790,Diesel,5,1.14
 Focus,9499,Manual,32113,Diesel,5,1.14
 Focus,9499,Manual,23154,Petrol,5,1
 Focus,9499,Manual,25000,Petrol,6,1
 Focus,9499,Manual,44815,Petrol,5,1
 Focus,9499,Manual,62664,Diesel,5,1.14
 Focus,9499,Manual,31309,Petrol,5,1
 Focus,9499,Manual,30825,Petrol,4,1
 Focus,9498,Manual,18154,Petrol,5,1
 Focus,9498,Manual,24717,Petrol,6,1
 Focus,9498,Manual,22420,Diesel,6,1.14
 Focus,9498,Manual,29901,Diesel,6,1.14
 Focus,9498,Manual,35850,Petrol,4,1
 Focus,9498,Manual,50875,Diesel,4,1.14
 Focus,9498,Manual,34913,Diesel,5,1.14
 Focus,9498,Manual,22224,Diesel,6,1.14
 Focus,9497,Manual,32688,Petrol,4,1
 Focus,9495,Manual,50857,Diesel,4,1.14
 Focus,9495,Semi-Auto,18683,Petrol,6,1.17
 Focus,9495,Manual,23583,Petrol,6,1
 Focus,9495,Manual,28740,Diesel,5,1.14
 Focus,9495,Manual,20018,Petrol,6,1
 Focus,9495,Manual,22439,Petrol,6,1
 Focus,9495,Manual,13886,Diesel,6,1.17
 Focus,9495,Manual,9750,Petrol,5,1
 Focus,9495,Semi-Auto,40196,Petrol,4,1
 Focus,9495,Manual,30408,Diesel,6,1.17
 Focus,9491,Manual,27455,Diesel,6,1.14
 Focus,9491,Manual,30380,Diesel,5,1.14
 Focus,9490,Manual,67000,Petrol,8,1.26
 Focus,9489,Manual,16160,Petrol,5,1
 Focus,9489,Manual,38000,Diesel,6,1.14
 Focus,9470,Manual,30493,Diesel,4,1.14
 Focus,9470,Manual,40519,Diesel,5,1.14
 Focus,9463,Manual,39275,Diesel,5,1.14
 Focus,9462,Manual,25612,Petrol,6,1
 Focus,9450,Manual,14549,Diesel,5,1.17
 Focus,9450,Semi-Auto,20445,Petrol,6,1.17
 Focus,9450,Manual,15545,Diesel,5,1.14
 Focus,9432,Manual,38322,Petrol,5,1
 Focus,9420,Manual,34214,Diesel,5,1.14
 Focus,9400,Manual,25998,Petrol,5,1
 Focus,9400,Manual,32718,Diesel,5,1.14
 Focus,9400,Manual,10414,Petrol,6,1
 Focus,9400,Manual,37300,Petrol,5,1
 Focus,9400,Manual,43000,Diesel,5,1.14
 Focus,9400,Manual,48153,Diesel,6,1.14
 Focus,9399,Manual,14944,Petrol,5,1
 Focus,9399,Manual,32041,Diesel,5,1.14
 Focus,9390,Semi-Auto,16370,Petrol,6,1.17
 Focus,9388,Semi-Auto,32780,Diesel,5,1.14
 Focus,9380,Manual,21945,Petrol,6,1
 Focus,9380,Manual,26550,Petrol,5,1
 Focus,9362,Manual,45588,Petrol,6,1
 Focus,9350,Manual,28880,Petrol,4,1
 Focus,9347,Manual,35013,Diesel,4,1.14
 Focus,9321,Manual,31136,Petrol,5,1
 Focus,9313,Manual,42740,Petrol,5,1
 Focus,9301,Semi-Auto,67733,Diesel,5,1.26
 Focus,9300,Automatic,56539,Diesel,4,1.14
 Focus,9300,Manual,29652,Petrol,4,1
 Focus,9300,Manual,20770,Diesel,6,1.14
 Focus,9300,Manual,36687,Petrol,4,1
 Focus,9300,Manual,26000,Petrol,5,1
 Focus,9300,Manual,33547,Diesel,5,1.14
 Focus,9299,Manual,41844,Petrol,4,1
 Focus,9299,Manual,39904,Petrol,4,1
 Focus,9299,Manual,26805,Diesel,5,1.14
 Focus,9299,Manual,23306,Diesel,5,1.14
 Focus,9298,Manual,31685,Diesel,5,1.14
 Focus,9298,Manual,30987,Petrol,4,1
 Focus,9298,Manual,46377,Diesel,5,1.14
 Focus,9298,Manual,14736,Petrol,5,1
 Focus,9298,Manual,18489,Petrol,6,1
 Focus,9295,Manual,20578,Petrol,6,1
 Focus,9295,Manual,54385,Petrol,5,1
 Focus,9295,Manual,28000,Petrol,5,1
 Focus,9292,Semi-Auto,46636,Diesel,5,1.14
 Focus,9291,Manual,51731,Diesel,6,1.14
 Focus,9290,Manual,35006,Petrol,4,1
 Focus,9290,Manual,27583,Diesel,5,1.26
 Focus,9280,Manual,30150,Diesel,5,1.14
 Focus,9280,Semi-Auto,12500,Petrol,5,1
 Focus,9275,Manual,44139,Diesel,5,1.14
 Focus,9275,Manual,27355,Petrol,5,1
 Focus,9270,Manual,16327,Diesel,5,1.14
 Focus,9250,Manual,38541,Petrol,4,1
 Focus,9250,Manual,41020,Diesel,5,1.14
 Focus,9250,Manual,21910,Petrol,4,1
 Focus,9250,Manual,54700,Diesel,6,1.14
 Focus,9250,Manual,51552,Diesel,5,1.14
 Focus,9250,Manual,20288,Petrol,5,1
 Focus,9250,Manual,24614,Petrol,6,1
 Focus,9230,Manual,27412,Diesel,6,1.14
 Focus,9200,Manual,46249,Petrol,4,1
 Focus,9200,Manual,43792,Petrol,5,1
 Focus,9200,Manual,36500,Petrol,5,1
 Focus,9200,Manual,32000,Petrol,6,1
 Focus,9199,Manual,45045,Diesel,6,1.14
 Focus,9199,Manual,47304,Petrol,10,1.36
 Focus,9198,Manual,31512,Diesel,6,1.14
 Focus,9191,Manual,27763,Petrol,5,1
 Focus,9175,Automatic,17180,Petrol,6,1.17
 Focus,9170,Manual,28000,Petrol,6,0
 Focus,9160,Manual,31410,Diesel,5,1.14
 Focus,9157,Manual,9971,Petrol,5,1
 Focus,9129,Manual,44897,Diesel,4,1.14
 Focus,9100,Manual,38379,Diesel,6,1.14
 Focus,9099,Automatic,39191,Diesel,5,1.14
 Focus,9082,Manual,41940,Diesel,5,1.14
 Focus,9072,Manual,23000,Petrol,6,0
 Focus,9067,Manual,31967,Diesel,4,1.14
 Focus,9059,Manual,57477,Diesel,5,1.14
 Focus,9040,Manual,43960,Diesel,5,1.14
 Focus,9000,Manual,22331,Petrol,6,1
 Focus,9000,Manual,36565,Diesel,5,1.14
 Focus,9000,Manual,19130,Petrol,5,1
 Focus,9000,Manual,41482,Diesel,4,1.14
 Focus,9000,Manual,44148,Diesel,4,1.14
 Focus,9000,Manual,54900,Diesel,4,1.14
 Focus,9000,Manual,34475,Diesel,5,1.14
 Focus,9000,Manual,29711,Diesel,6,1.17
 Focus,9000,Manual,30170,Diesel,5,1.14
 Focus,9000,Manual,56369,Diesel,6,1.14
 Focus,9000,Semi-Auto,47354,Petrol,6,1.17
 Focus,9000,Manual,51374,Petrol,7,1
 Focus,9000,Manual,35756,Diesel,5,1.14
 Focus,9000,Manual,64195,Diesel,4,1.14
 Focus,9000,Manual,29586,Petrol,5,1
 Focus,9000,Manual,18741,Petrol,6,1
 Focus,9000,Manual,44317,Diesel,5,1.14
 Focus,9000,Manual,33917,Petrol,6,1
 Focus,9000,Manual,32516,Diesel,7,1.17
 Focus,8999,Manual,36873,Diesel,5,1.14
 Focus,8999,Manual,45934,Diesel,5,1.14
 Focus,8999,Manual,23784,Petrol,5,1
 Focus,8999,Manual,46101,Diesel,5,1.14
 Focus,8999,Manual,31335,Diesel,7,1.17
 Focus,8999,Automatic,38120,Petrol,5,1
 Focus,8999,Manual,65920,Diesel,5,1.14
 Focus,8999,Manual,18086,Petrol,5,1
 Focus,8999,Manual,33460,Petrol,4,1
 Focus,8999,Manual,20300,Petrol,6,1
 Focus,8999,Manual,34000,Petrol,8,0
 Focus,8999,Manual,28883,Diesel,5,1.14
 Focus,8999,Manual,39000,Diesel,5,1.14
 Focus,8998,Manual,36087,Diesel,5,1.14
 Focus,8998,Manual,49080,Diesel,5,1.14
 Focus,8998,Manual,43623,Petrol,5,1
 Focus,8998,Manual,51324,Diesel,5,1.14
 Focus,8998,Manual,32492,Diesel,6,1.14
 Focus,8998,Manual,37750,Diesel,6,1.17
 Focus,8998,Manual,10172,Petrol,6,1
 Focus,8998,Manual,49105,Diesel,6,1.14
 Focus,8998,Manual,25171,Diesel,6,1.14
 Focus,8998,Semi-Auto,31501,Petrol,5,1
 Focus,8995,Manual,22493,Petrol,5,1
 Focus,8995,Manual,65746,Diesel,4,1.14
 Focus,8995,Manual,35638,Diesel,5,1.14
 Focus,8995,Manual,60680,Diesel,4,1.14
 Focus,8995,Manual,33744,Diesel,5,1.14
 Focus,8995,Manual,37000,Diesel,5,1.14
 Focus,8995,Manual,38001,Petrol,6,1
 Focus,8995,Manual,18943,Petrol,5,1
 Focus,8995,Manual,12037,Petrol,5,1
 Focus,8995,Manual,37867,Petrol,5,1
 Focus,8995,Manual,39094,Petrol,5,1
 Focus,8992,Manual,35646,Petrol,5,1
 Focus,8991,Manual,41429,Diesel,5,1.14
 Focus,8990,Manual,34998,Diesel,6,1.14
 Focus,8990,Manual,39000,Diesel,5,1.14
 Focus,8990,Manual,36574,Petrol,6,1
 Focus,8990,Manual,76000,Petrol,7,1.26
 Focus,8990,Manual,40000,Petrol,4,1
 Focus,8990,Manual,7000,Petrol,7,1.17
 Focus,8990,Manual,19000,Petrol,4,1
 Focus,8982,Manual,47861,Diesel,6,1.14
 Focus,8980,Manual,56000,Diesel,5,1.14
 Focus,8977,Manual,69000,Diesel,5,1.14
 Focus,8950,Manual,46994,Petrol,4,1
 Focus,8950,Manual,35450,Petrol,4,1
 Focus,8949,Manual,43931,Petrol,4,1
 Focus,8942,Manual,33000,Petrol,6,1
